,type,Name,year,director,address,lat,lon,borough,complaints.count.freq,Style_Sec,Mat_Prim,Use_Orig,nbhd,imdb,TEL,URL,system
500,film,Barefoot in the Park,1967,Gene Saks,Washington Square Park<br>West Village<br>Manhattan,40.7307223,-73.99651408,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0061385/,,,NA
501,film,Barefoot in the Park,1967,Gene Saks,Greenwich St. and Christopher St.<br>Greenwich Village<br>Manhattan,40.73311252,-74.00741458,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0061385/,,,NA
502,film,Basquiat,1996,Julian Schnabel,Lower East Side<br>Manhattan,40.71818443,-73.98885369,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0115632/,,,NA
503,film,Bed of Roses,1996,Michael Goldenberg,Chelsea,40.74324155,-74.00196433,Manhattan,NA,,,,Chelsea,http://www.imdb.com/title/tt0115644/,,,NA
504,film,BIG,1988,Penny Marshall,F.A.O. Schwarz at 767 Fifth Ave.<br>Midtown<br>Manhattan,40.764053,-73.972978,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0094737/,,,NA
505,film,Blue in the Face,1995,"Paul Auster,Wayne Wang",Prospect Park West and 16th St.<br>Windsor Terrace<br>Brooklyn,40.65749448,-73.97406936,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0112541/,,,NA
506,film,Breakfast at Tiffany's,1961,Blake Edwards,Tiffany & Co. at 727 Fifth Ave.<br>Midtown<br>Manhattan,40.76251,-73.974142,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0054698/,,,NA
507,film,Breakfast at Tiffany's,1961,Blake Edwards,E. 71st St.<br>Upper East Side<br>Manhattan,40.77136061,-73.96643043,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0054698/,,,NA
508,film,Breakfast at Tiffany's,1961,Blake Edwards,Central Park Mall<br>Manhattan,40.77321313,-73.97127986,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0054698/,,,NA
509,film,Broadway Danny Rose,1984,Woody Allen,Carnegie Deli at 854 Seventh Ave.<br>Midtown<br>Manhattan,40.764073,-73.981288,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0087003/,,,NA
510,film,Cagney & Lacey,1982-1988,"Barbara Avedon,Barbara Corday,(more)",Howard Beach<br>Queens,40.66553541,-73.8412571,Queens,NA,,,,Queens,http://imdb.com/title/tt0083395/,,,NA
511,film,Center Stage,2000,Nicholas Hytner,American Ballet Theater<br>890 Broadway<br>Manhattan,40.738641,-73.989774,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0210616/,,,NA
512,film,Chasing Amy,1997,Kevin Smith,269 E. Houston St.<br>Lower East Side<br>Manhattan,40.721516,-73.984616,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0118842/,,,NA
513,film,Chelsea Walls,2001,Ethan Hawke,Chelsea Hotel on W. 23rd St.<br>Chelsea<br>Manhattan,40.744287,-73.996497,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0226935/,,,NA
514,film,Clockers,1995,Spike Lee,Gowanus Houses<br>Brooklyn,40.6841528,-73.98804903,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0112688/,,,NA
515,film,Coogan's Bluff,1968,Don Siegel,Fort Tryon Park<br>Manhattan,40.85946031,-73.93408298,Manhattan,NA,,,,Fort George,http://www.imdb.com/title/tt0062824/,,,NA
516,film,Cotton Comes to Harlem,1970,Ossie Davis,Harlem,40.80650084,-73.93928647,Manhattan,NA,,,,Harlem,http://imdb.com/title/tt0065579/,,,NA
517,film,Crocodile Dundee,1986,Peter Faiman,Fifth Ave. and 53rd St.<br>Midtown<br>Manhattan,40.7604,-73.9758,Manhattan,NA,,,,Midtown,http://imdb.com/title/tt0090555/,,,NA
518,film,Crocodile Dundee II,1988,John Cornell,"Chambers St. near Centre St.<br>Lower Manhattan
",40.713452,-74.004373,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0092493/,,,NA
519,film,Crooklyn,1994,Spike Lee,Stuyvesant Ave. and Macon St.<br>Brooklyn,40.6831114,-73.93205523,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0109504/,,,NA
520,film,Crossing Delancey,1988,Joan Micklin Silver,35 Essex St.<br>Lower East Side<br>Manhattan,40.71605,-73.989749,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0094921/,,,NA
521,film,Cruising,1980,William Friedkin,West Village<br>Manhattan,40.72898243,-74.0008378,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0080569/,,,NA
522,film,Cruising,1980,William Friedkin,Central Park<br>Manhattan,40.77920907,-73.9711833,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0080569/,,,NA
523,film,Death to Smoochy,2002,Danny DeVito,Seventh Ave. and 48th St.<br>Times Square<br>Manhattan,40.7598,-73.9842,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0266452/,,,NA
524,film,Death Wish,1974,Michael Winner,Subway Station near Court St.<br>Brooklyn,40.6938,-73.9904,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0071402/,,,NA
525,film,Desperately Seeking Susan,1985,Susan Seidelman,St. Marks Place<br>East Village<br>Manhattan,40.729171,-73.98939,Manhattan,NA,,,,East Village,http://www.imdb.com/title/tt0089017/,,,NA
526,film,Desperately Seeking Susan,1985,Susan Seidelman,George Washington Bus Terminal<br>Manhattan,40.849284,-73.936966,Manhattan,NA,,,,Fort George,http://www.imdb.com/title/tt0089017/,,,NA
527,film,Die Hard: With a Vengeance,1995,John McTiernan,Central Park South<br>Manhattan,40.76705413,-73.97899389,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0112864/,,,NA
528,film,Do the Right Thing,1989,Spike Lee,Stuyvesant Ave.<br>Bedford-Stuyvesant<br>Brooklyn,40.68931072,-73.93328905,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0097216/,,,NA
529,film,Dog Day Afternoon,1972,Sidney Lumet,Prospect Park South and 16th St.<br>Brooklyn,40.6572503,-73.97421956,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0072890/,,,NA
530,film,Downtown 81 / New York Beat Movie,1981,Edo Bertoglio,The Empire State Building<br>Midtown<br>Manhattan,40.74834612,-73.98488402,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0208993/,,,NA
531,film,Downtown 81 / New York Beat Movie,1981,Edo Bertoglio,Guggenheim Museum<br>Upper East Side<br>Manhattan,40.782972,-73.959376,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0208993/,,,NA
532,film,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,Orchard St. and Rivington St.<br>Lower East Side<br>Manhattan,40.7203,-73.9891,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0338013/,,,NA
533,film,Fame,1980,Alan Parker,High School of the Performing Arts<br>120 W. 46th St.<br>Manhattan,40.757566,-73.983047,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0080716/,,,NA
534,film,Fame,1980,Alan Parker,W. 59th St. and Tenth Ave.<br>Upper West Side<br>Manhattan,40.7704,-73.9876,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0080716/,,,NA
535,film,Ferry Tales,2003,Katja Esson,St. George Station<br>Staten Island,40.64456836,-74.072721,Staten Island,NA,,,,Staten Island,http://www.imdb.com/title/tt0363607/,,,NA
536,film,Force of Evil,1948,Abraham Polonsky,George Washington Bridge<br>Manhattan,40.84936524,-73.94247293,Manhattan,NA,,,,Washington Heights,http://imdb.com/title/tt0040366/,,,NA
537,film,Fort Apache the Bronx,1981,Daniel Petrie,A South Bronx rooftop<br>The Bronx,40.81744688,-73.90884876,The Bronx,NA,,,,The Bronx,http://imdb.com/title/tt0082402/,,,NA
538,film,Ghostbusters,1984,Ivan Reitman,Columbus Circle<br>Upper West Side<br>Manhattan,40.76812671,-73.98195505,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0087332/,,,NA
539,film,Ghostbusters,1984,Ivan Reitman,W. 66th St. and Central Park West<br>Upper West Side<br>Manhattan,40.7724,-73.9787,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0087332/,,,NA
540,film,Godspell,1973,David Greene,World Trade Center<br>Lower Manhattan,40.71226431,-74.01123941,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0070121/,,,NA
541,film,Godspell,1973,David Greene,Times Square<br>Manhattan,40.75931801,-73.98484647,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0070121/,,,NA
542,film,Godspell,1973,David Greene,Lincoln Center<br>Upper West Side<br>Manhattan,40.77230313,-73.98337662,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0070121/,,,NA
543,film,Godspell,1973,David Greene,Lincoln Center Plaza<br>Upper West Side<br>Manhattan,40.77335125,-73.98368776,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0070121/,,,NA
544,film,Godspell,1973,David Greene,Bethesda Fountain<br>Central Park<br>Manhattan,40.77436686,-73.97078633,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0070121/,,,NA
545,film,Godspell,1973,David Greene,Ramble<br>Central Park<br>Manhattan,40.77646303,-73.97097945,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0070121/,,,NA
546,film,Godspell,1973,David Greene,Under Triboro Bridge<br>Randalls Island,40.78457084,-73.92944813,Manhattan,NA,,,,Randall's Island,http://www.imdb.com/title/tt0070121/,,,NA
547,film,Godspell,1973,David Greene,Soldiers and Sailor's Monument<br>Riverside Park (at 89th St.)<br>Manhattan,40.79230402,-73.97877395,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0070121/,,,NA
548,film,Godzilla,1988,Roland Emmerich,Madison Square Garden<br>Midtown<br>Manhattan,40.75034558,-73.99149835,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0120685/,,,NA
549,film,Goodfellas,1990,Martin Scorsese,24-13 32nd St.<br>Astoria<br>Queens,40.77148249,-73.91521633,Queens,NA,,,,Queens,http://imdb.com/title/tt0099685/,,,NA
550,film,Green Card,1990,Peter Weir,W. 76th St & Columbus<br>Upper West Side<br>Manhattan,40.78,-73.9769,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0099699/,,,NA
551,film,Greetings,1968,Brian De Palma,39 Whitehall St.<br>Lower Manhattan,40.702951,-74.012777,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0063036/,,,NA
552,film,Hair,1979,Milos Forman,Sheep's Meadow<br>Central Park<br>Manhattan,40.77179937,-73.97488475,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0079261/,,,NA
553,film,Hannah and Her Sisters,1986,Woody Allen,Spring St. and Green St.<br>SoHo<br>Manhattan,40.7238,-74.0004,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0091167/,,,NA
554,film,Hannah and Her Sisters,1986,Woody Allen,W. 95th St. and West End Ave.<br>Upper West Side<br>Manhattan,40.7946,-73.9737,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0091167/,,,NA
555,film,Hannah and Her Sisters,1986,Woody Allen,Metro Theatre (2626 Broadway)<br>Upper West Side<br>Manhattan,40.796766,-73.969947,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0091167/,,,NA
556,film,Heights,2005,Chris Terrio,Municipal Building<br>1 Centre St.<br>Lower Manhattan,40.71302062,-74.00337517,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0382073/,,,NA
557,film,Hitch,2005,Andy Tennant,Spring St. and Greene St.<br>SoHo<br>Manhattan,40.7238,-74.0004,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0386588/,,,NA
558,film,Hudson Hawk,1991,Michael Lehmann,Brooklyn Bridge,40.70310659,-73.99318814,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0102070/,,,NA
559,film,I Like It Like That,1994,Darnell Martin,170th St. in Morrisania<br>The Bronx,40.83870044,-73.91373038,The Bronx,NA,,,,The Bronx,http://www.imdb.com/title/tt0110091/,,,NA
560,film,I Shot Andy Warhol,1996,Mary Harron,W. 20th St. <br>Chelsea<br>Manhattan,40.74053466,-73.99303257,Manhattan,NA,,,,Chelsea,http://www.imdb.com/title/tt0116594/,,,NA
561,film,Inside Man,2006,Spike Lee,William St. and Wall St.<br>Lower Manhattan,40.7064,-74.0095,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0454848/,,,NA
562,film,It Could Happen to You,1994,Andrew Bergman,W. Broadway and N. Moore St.<br>TriBeCa<br>Manhattan,40.7197,-74.0059,Manhattan,NA,,,,TriBeCa,http://www.imdb.com/title/tt0110167/,,,NA
563,film,Jeremy,1973,Arthur Barron,Central Park<br>Manhattan,40.77474873,-73.97250831,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0070238/,,,NA
564,film,Jumpin' at the Boneyard,1992,Jeff Stanzler,Burned-out blocks in the Bronx,40.83438208,-73.91993165,The Bronx,NA,,,,The Bronx,http://imdb.com/title/tt0102174/,,,NA
565,film,Jungle Fever,1991,Spike Lee,Bensonhurst<br>Brooklyn,40.6019,-73.9938,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0102175/,,,NA
566,film,Jungle Fever,1991,Spike Lee,Strivers' Row<br>Harlem<br>Manhattan,40.81803961,-73.94421637,Manhattan,NA,,,,Harlem,,,,NA
567,film,Kids,1995,Larry Clark,Washington Square Park<br>West Village<br>Manhattan,40.7310719,-73.99686277,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0113540/,,,NA
568,film,Killer's Kiss,1957,Stanley Kubrick,Rooftops<br>Lower Manhattan,40.70821425,-74.01365876,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0048254/,,,NA
569,film,King Kong,1976,John Guillermin,World Trade Center<br>Lower Manhattan,40.71254894,-74.01477993,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0074751/,,,NA
570,film,Kissing Jessica Stein,2001,Charles Herman-Wurmfeld,E. 6th St.<br>East Village<br>Manhattan,40.7255,-73.984,Manhattan,NA,,,,East Village,http://www.imdb.com/title/tt0264761/,,,NA
571,film,Klute,1971,Alan J. Pakula,World Trade Center<br>Lower Manhattan,40.71126402,-74.01129305,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0067309/,,,NA
572,film,Klute,1971,Alan J. Pakula,Hell's Kitchen<br>Ninth Ave.<br>Manhattan,40.76160968,-73.99031281,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0067309/,,,NA
573,film,Klute,1971,Alan J. Pakula,123rd St.<br>Harlem<br>Manhattan,40.80091344,-73.93336952,Manhattan,NA,,,,Harlem,http://www.imdb.com/title/tt0067309/,,,NA
574,film,Kojak,1973-1978,"Abby Mann,(more)",60 Baxter St.<br>Lower Manhattan,40.715847,-74.000547,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0069599/,,,NA
575,film,Kojak,1973-1978,"Abby Mann,(more)",Lincoln Center<br>Upper West Side<br>Manhattan,40.77240875,-73.98376286,Manhattan,NA,,,,Upper West Side,http://imdb.com/title/tt0069599/,,,NA
576,film,Kramer vs. Kramer,1979,Robert Benton,P.S. 6 (45 E. 81st St.)<br>Upper East Side<br>Manhattan,40.777554,-73.960694,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0079417/,,,NA
577,film,Law & Order,1988- Today,"Dick Wolf,(more)",Worth St.<br>Lower Manhattan,40.7171,-74.0063,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0098844/,,,NA
578,film,Little Fugitive,1953,"Morris Engel,Ruth Orkin,(more)",Coney Island<br>Brooklyn,40.57463602,-73.98080707,Brooklyn,NA,,,,Brooklyn,http://imdb.com/title/tt0046004/,,,NA
579,film,Little Manhattan,2005,Mark Levin,Christopher St. Station<br>Sheridan Square<br>Manhattan,40.73360844,-74.00279582,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0412922/,,,NA
580,film,LUV,1967,Clive Donner,Manhattan Bridge<br>Brooklyn,40.70507488,-73.98961008,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0061927/,,,NA
581,film,Mad Hot Ballroom,2005,Marilyn Agrelo,Washington Heights<br>Harlem<br>Manhattan,40.83228774,-73.94633532,Manhattan,NA,,,,Harlem,http://www.imdb.com/title/tt0438205/,,,NA
582,film,Malcolm X,1992,Spike Lee,"Adjacent to Apollo Theater,<br>W. 125th St. between 7th and 8th Aves<br>Harlem, Manhattan",40.810038,-73.95045,Manhattan,NA,,,,Harlem,http://www.imdb.com/title/tt0104797/,,,NA
583,film,Man Push Cart,2005,Ramin Bahrani,Midtown<br>Manhattan,40.7552,-73.9733,Manhattan,NA,,,,Midtown,http://imdb.com/title/tt0464105/,,,NA
584,film,Manhattan,1979,Woody Allen,MoMA<br>W. 53rd St.<br>Manhattan,40.76113835,-73.97720218,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0079522/,,,NA
585,film,Marty,1955,Delbert Mann,The Bronx,40.839742,-73.880923,The Bronx,NA,,,,The Bronx,http://imdb.com/title/tt0048356/,,,NA
586,film,McCloud,1970-1977,"Lou Antonio,Jack Arnold,(more)",Manhattan,40.75728631,-74.00074124,Manhattan,NA,,,,Midtown,http://imdb.com/title/tt0065317/,,,NA
587,film,Mean Streets,1973,Martin Scorsese,Hester St. and Baxter St.<br>Little Italy<br>Manhattan,40.7185,-73.9988,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0070379/,,,NA
588,film,Men in Black,1997,Barry Sonnenfeld,Battery Park<br>Lower Manhattan,40.70435915,-74.01472628,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0119654/,,,NA
589,film,Men in Black,1997,Barry Sonnenfeld,MacDougal St.<br>SoHo<br>Manhattan,40.73164913,-73.99913192,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0119654/,,,NA
590,film,Men in Black,1997,Barry Sonnenfeld,Grand Central Station<br>87 E. 42nd St.<br>Manhattan,40.752412,-73.977979,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0119654/,,,NA
591,film,Men in Black,1997,Barry Sonnenfeld,Guggenheim Museum<br>E. 88th St. and Fifth Ave.<br>Manhattan,40.78257241,-73.95934939,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0119654/,,,NA
592,film,Midnight Cowboy,1969,John Schlesinger,1414 Broadway<br>Midtown<br>Manhattan,40.753767,-73.986866,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0064665/,,,NA
593,film,Midnight Cowboy,1968,John Schlesinger,Times Square<br>Manhattan,40.75819652,-73.98512006,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0064665/,,,NA
594,film,Mirage,1965,Edward Dmytryk,Fifth Ave. and 66th St.<br>Central Park<br>Manhattan,40.7687,-73.9698,Manhattan,NA,,,,Central Park,http://imdb.com/title/tt0059448/,,,NA
595,film,Mo' Better Blues,1990,Spike Lee,Brooklyn Bridge,40.70645752,-73.99727583,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0100168/,,,NA
596,film,New Jack City,1991,Mario Van Peebles,Grant's Tomb<br>Harlem<br>Manhattan,40.8127049,-73.96310449,Manhattan,NA,,,,Harlem,http://www.imdb.com/title/tt0102526/,,,NA
597,film,"Next Stop, Greenwich Village",1975,Paul Mazursky,MacDougal St.<br>West Village<br>Manhattan,40.72936455,-74.00103629,Manhattan,NA,,,,West Village,http://imdb.com/title/tt0074963/,,,NA
598,film,Nighthawks,1981,Bruce Malmuth,Roosevelt Island Tramway<br>Manhattan,40.75835906,-73.95694613,Manhattan,NA,,,,Roosevelt Island,http://www.imdb.com/title/tt0082817/,,,NA
599,film,No Way to Treat a Lady,1968,Jack Smight,New York City Bus<br>Manhattan,40.72268923,-73.98893952,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0063356/,,,NA
600,film,No Way to Treat a Lady,1968,Jack Smight,Carmines<br>200 W. 44th St. <br>Manhattan,40.75736758,-73.98670793,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0063356/,,,NA
601,film,North by Northwest,1959,Alfred Hitchcock,Grand Central Terminal<br>Midtown<br>Manhattan,40.75310896,-73.9769876,Manhattan,NA,,,,Midtown,http://imdb.com/title/tt0053125/,,,NA
602,film,On the Town,1949,"Stanley Donen,Gene Kelly",Little Italy<br>Manhattan,40.71813564,-73.99790883,Manhattan,NA,,,,Lower East Side,http://imdb.com/title/tt0041716/,,,NA
603,film,On the Waterfront,1954,Elia Kazan,"Hoboken, New Jersey<br>View of Manhattan",40.74712691,-74.02497768,Manhattan,NA,,,,New York Harbor,http://imdb.com/title/tt0047296/,,,NA
604,film,One Fine Day,1996,Michael Hoffman,Carnegie Deli<br>Seventh Ave. and W. 55th St.<br>Manhattan,40.7642,-73.981,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0117247/,,,NA
605,film,One Fine Day,1996,Michael Hoffman,Near Bethesda Fountain<br>Central Park<br>Manhattan,40.77426124,-73.97052348,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0117247/,,,NA
606,film,Other People's Money,1991,Norman Jewison,World Trade Center<br>Lower Manhattan,40.71292303,-74.01314914,Manhattan,NA,,,,Lower Manhattan,http://imdb.com/title/tt0102609/,,,NA
607,film,Pieces of April,2003,Peter Hedges,Lower East Side<br>Manhattan,40.72057,-73.985953,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0311648/,,,NA
608,film,Plaza Suite,1971,Arthur Hiller,Rockefeller Center<br>600 Fifth Ave.<br>Manhattan,40.757603,-73.978101,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0067589/,,,NA
609,film,Prime,2005,Ben Younger,Dean and Deluca<br>SoHo<br>Manhattan,40.725367,-73.999702,Manhattan,NA,,,,SoHo,http://www.imdb.com/title/tt0387514/,,,NA
610,film,Ragtime,1981,Milos Forman,E. 11th St. between Ave. A and Ave. B<br>East Village<br>Manhattan,40.72795799,-73.9806515,Manhattan,NA,,,,East Village,http://www.imdb.com/title/tt0082970/,,,NA
611,film,Report to the Commissioner,1975,Milton Katselas,Winter Garden Theater<br>1634 Broadway<br>Manhattan,40.761528,-73.983802,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0073620/,,,NA
612,film,Requiem for a Dream,2000,Darren Aronofsky,Coney Island Boardwalk<br>Brooklyn,40.57223197,-73.98395598,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0180093/,,,NA
613,film,Rosemary's Baby,1968,Roman Polanski,Fifth Ave. and E. 62nd St.<br>Upper East Side<br>Manhattan,40.7661,-73.9717,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0063522/,,,NA
614,film,Rosemary's Baby,1968,Roman Polanski,"The Dakota<br>72nd St. and Central Park West<br>Manhattan
",40.77639,-73.976069,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0063522/,,,NA
615,film,Rosemary's Baby,1968,Roman Polanski,"The Dakota<br>72nd St. and Central Park West<br>Manhattan
",40.77656053,-73.97615075,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0063522/,,,NA
616,film,Saturday Night Fever,1977,John Badham,4th Ave. and 86th St.<br>Bay Ridge<br>Brooklyn,40.6228,-74.0284,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0076666/,,,NA
617,film,Saturday Night Fever,1977,John Badham,Subway Car<br>Brooklyn,40.6260702,-73.9970237,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0076666/,,,NA
618,film,Searching for Bobby Fischer,1993,Steven Zaillian,Washington Square Park<br>West Village<br>Manhattan,40.7310719,-73.99928749,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0108065/,,,NA
619,film,Serpico,1973,Sidney Lumet,"Williamsburg Tenaments<br>Brooklyn
",40.70757988,-73.96520197,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0070666/,,,NA
620,film,Sesame Street,1969-today,"Joan Ganz Cooney,(more)",Kaufman Astoria Studios<br>Astoria<br>Queens,40.757599,-73.923671,Queens,NA,,,,Queens,http://www.imdb.com/title/tt0063951/,,,NA
621,film,Sex and the City,1998-2004,"Darren Star,(more)",Magnolia Bakery<br>401 Bleecker St.<br>Manhattan,40.73580345,-74.00501668,Manhattan,NA,,,,West Village,http://www.imdb.com/title/tt0159206/,,,NA
622,film,Shadows,1959,John Cassavetes,MoMA<br>W. 53rd St.<br>Manhattan,40.7608458,-73.97647262,Manhattan,NA,,,,Midtown,http://imdb.com/title/tt0053270/,,,NA
623,film,Shaft,1971,Gordon Parks,Seventh Ave. and W. 42nd St.<br>Times Square<br>Manhattan,40.756,-73.987,Manhattan,NA,,,,Times Square,http://www.imdb.com/title/tt0067741/,,,NA
624,film,Shaft,2000,John Singleton,New York County Courthouse<br>60 Centre St.<br>Lower Manhattan,40.714451,-74.002329,Manhattan,NA,,,,Lower Manhattan,http://www.imdb.com/title/tt0162650/,,,NA
625,film,She's the One,1996,Edward Burns,McHales Pub<br>W. 46th and Eighth Ave.<br>Manhattan,40.75974059,-73.98754478,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0117628/,,,NA
626,film,Single White Female,1992,Barbet Schroeder,Ansonia Hotel<br>2109 Broadway<br>Manhattan,40.779956,-73.981881,Manhattan,NA,,,,Upper West Side,http://www.imdb.com/title/tt0105414/,,,NA
627,film,Six Degrees of Separation,1993,Fred Schepisi,Central Park<br>Manhattan,40.77150687,-73.9690429,Manhattan,NA,,,,Central Park,http://www.imdb.com/title/tt0108149/,,,NA
628,film,Six Degrees of Separation,1993,Fred Schepisi,Metropolitan Museum of Art<br>Fifth Ave. at 82nd St.,40.77907909,-73.96261096,Manhattan,NA,,,,Upper East Side,http://www.imdb.com/title/tt0108149/,,,NA
629,film,Sleepers,1996,Barry Levinson,"W. 47th St., near Pier 87<br>Manhattan",40.76461637,-73.99743676,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0117665/,,,NA
630,film,Sleepers,1996,Barry Levinson,"W. 47th St., near Pier 87<br>Manhattan",40.76474639,-73.99790883,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0117665/,,,NA
631,film,Smithereens,1982,Susan Seidelman,Lower East Side<br>Manhattan,40.71854,-73.98918,Manhattan,NA,,,,Lower East Side,http://www.imdb.com/title/tt0084698/,,,NA
632,film,Smoke,1995,Wayne Wang,Prospect Park and 16th St.<br>Windsor Terrace<br>Brooklyn,40.65725844,-73.97461116,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0114478/,,,NA
633,film,Sophie's Choice,1982,Alan J. Pakula,101 Rugby Rd.<br>Brooklyn,40.647334,-73.966373,Brooklyn,NA,,,,Brooklyn,http://www.imdb.com/title/tt0084707/,,,NA
634,film,Spider-Man,2002,Sam Raimi,Midtown<br>Manhattan,40.7525888,-73.97975564,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0145487/,,,NA
635,film,Spider-Man,2002,Sam Raimi,Midtown<br>Manhattan,40.75668492,-73.97855401,Manhattan,NA,,,,Midtown,http://www.imdb.com/title/tt0145487/,,,NA
636,film,Spider-Man,2002,Sam Raimi,Sunnyside<br>Queens,40.74823233,-73.9139986,Queens,NA,,,,Queens,http://www.imdb.com/title/tt0145487/,,,NA
